,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
6364,2004-06-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,7.36,0.16
6387,2004-06-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.64,0.21
6412,2004-07-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.13
6421,2004-07-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.91,0.22
6447,2004-07-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,8.16,0.18
6471,2004-07-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.64,0.21
6496,2004-08-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.77,0.15
6505,2004-08-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.11,0.22
6531,2004-08-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.07,0.2
6555,2004-08-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.5,0.2
6580,2004-09-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.15
6589,2004-09-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.21,0.22
6615,2004-09-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.07,0.24
6639,2004-09-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.0,0.2
6664,2004-10-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.15
6673,2004-10-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.9,0.24
6698,2004-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.63,0.23
6722,2004-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.35,0.2
6747,2004-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.16
6756,2004-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.47,0.21
6781,2004-11-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.87,0.24
6805,2004-11-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.11,0.22
6830,2004-12-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.16
6839,2004-12-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,5.02,0.11
6864,2004-12-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.41,0.21
6888,2004-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,8.35,0.19
6913,2005-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.84,0.16
6922,2005-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,4.24,0.1
6947,2005-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,8.05,0.18
6970,2005-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,6.63,0.15
6995,2005-02-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.0,0.09
7004,2005-02-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,4.58,0.1
7030,2005-02-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,7.5,0.17
7054,2005-02-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.14
7079,2005-03-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.0,0.09
7088,2005-03-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,5.38,0.12
7114,2005-03-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,7.07,0.16
7138,2005-03-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.14
7163,2005-04-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.11,0.09
7172,2005-04-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.17,0.16
7198,2005-04-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,7.25,0.17
7222,2005-04-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,6.89,0.16
7247,2005-05-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.71,0.18
7256,2005-05-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.05,0.16
7281,2005-05-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,8.64,0.2
7304,2005-05-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,8.33,0.19
7329,2005-06-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.95,0.18
7338,2005-06-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.61,0.17
7363,2005-06-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.0,0.21
7386,2005-06-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,8.82,0.2
7411,2005-07-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.16
7420,2005-07-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.6,0.22
7445,2005-07-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.69,0.22
7468,2005-07-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.48,0.22
7493,2005-08-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.95,0.16
7502,2005-08-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.41,0.26
7527,2005-08-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.95,0.23
7551,2005-08-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.18,0.21
7576,2005-09-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.14
7585,2005-09-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.45,0.26
7610,2005-09-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.23
7634,2005-09-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,7.59,0.17
7659,2005-10-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.11,0.14
7668,2005-10-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.66,0.26
7693,2005-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.76,0.22
7717,2005-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,8.0,0.18
7742,2005-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.0,0.18
7751,2005-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.42,0.25
7776,2005-11-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.95,0.31
7799,2005-11-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.26,0.22
7824,2005-12-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,10.73,0.24
7833,2005-12-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.11,0.2
7859,2005-12-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,14.93,0.33
7882,2005-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,11.73,0.26
7907,2006-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.0,0.18
7916,2006-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.72,0.18
7942,2006-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,12.2,0.28
7964,2006-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.5,0.28
7989,2006-02-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.95,0.13
7998,2006-02-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.18,0.16
8024,2006-02-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.66,0.22
8046,2006-02-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.32,0.21
8071,2006-03-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.11
8080,2006-03-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.8,0.18
8106,2006-03-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.89,0.22
8128,2006-03-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,6.82,0.15
8153,2006-04-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.11
8162,2006-04-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.68,0.17
8187,2006-04-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.97,0.24
8209,2006-04-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,7.65,0.17
8234,2006-05-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.13
8243,2006-05-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.98,0.18
8268,2006-05-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.63,0.23
8290,2006-05-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.22,0.2
8315,2006-06-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.0,0.13
8324,2006-06-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.45,0.23
8350,2006-06-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.05,0.24
8372,2006-06-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,8.0,0.17
8397,2006-07-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.48,0.14
8406,2006-07-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.14,0.22
8432,2006-07-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.62,0.25
8455,2006-07-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.9,0.24
8480,2006-08-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.15
8489,2006-08-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.67,0.25
8515,2006-08-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.29,0.24
8538,2006-08-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.05,0.22
8563,2006-09-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.93,0.17
8572,2006-09-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.48,0.27
8598,2006-09-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.95,0.26
8621,2006-09-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.33,0.2
8646,2006-10-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.5,0.19
8655,2006-10-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.7,0.28
8680,2006-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.0,0.29
8703,2006-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.3,0.27
8728,2006-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.41,0.21
8737,2006-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,13.14,0.29
8762,2006-11-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.31
8785,2006-11-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.05,0.27
8810,2006-12-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,12.0,0.27
8819,2006-12-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.78,0.17
8845,2006-12-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.45,0.3
8868,2006-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.7,0.24
8893,2007-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,12.0,0.27
8902,2007-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,6.05,0.14
8927,2007-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,11.7,0.26
8949,2007-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.23
8974,2007-02-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.74,0.2
8983,2007-02-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,6.68,0.15
9008,2007-02-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.84,0.22
9030,2007-02-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.58,0.22
9055,2007-03-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.11
9064,2007-03-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.95,0.18
9089,2007-03-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.57,0.22
9111,2007-03-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.71,0.22
9136,2007-04-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.12
9145,2007-04-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,8.7,0.21
9170,2007-04-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.6,0.25
9192,2007-04-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.5,0.25
9217,2007-05-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.32,0.18
9226,2007-05-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.52,0.23
9252,2007-05-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.73,0.26
9274,2007-05-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,11.0,0.27
9300,2007-06-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.24,0.2
9309,2007-06-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.48,0.28
9331,2007-06-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,12.29,0.3
9353,2007-06-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,11.43,0.28
9379,2007-07-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.0,0.22
9388,2007-07-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.9,0.32
9414,2007-07-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.0,0.32
9437,2007-07-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.0,0.3
9461,2007-08-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.39,0.23
9470,2007-08-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,14.61,0.36
9496,2007-08-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,12.68,0.31
9519,2007-08-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.36,0.3
9543,2007-09-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.5,0.24
9552,2007-09-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,14.16,0.35
9578,2007-09-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.32,0.33
9601,2007-09-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,11.84,0.29
9625,2007-10-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.75,0.25
9634,2007-10-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,14.6,0.37
9659,2007-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.32,0.34
9682,2007-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,13.55,0.34
9706,2007-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.81,0.25
9715,2007-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,11.9,0.3
9740,2007-11-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,13.57,0.35
9763,2007-11-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,14.43,0.37
9787,2007-12-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,9.21,0.23
9796,2007-12-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.0,0.23
9821,2007-12-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,12.0,0.31
9844,2007-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.36
9868,2008-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,8.04,0.2
9877,2008-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,8.09,0.21
9902,2008-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.26,0.26
9924,2008-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.09,0.31
9948,2008-02-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,7.0,0.18
9957,2008-02-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.98,0.2
9982,2008-02-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.25
10004,2008-02-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.38,0.26
10028,2008-03-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.29,0.13
10037,2008-03-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,8.47,0.21
10062,2008-03-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.61,0.24
10085,2008-03-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.16,0.23
10109,2008-04-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.63,0.12
10118,2008-04-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,8.05,0.2
10144,2008-04-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.07,0.23
10167,2008-04-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,9.2,0.23
10191,2008-05-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.69,0.11
10200,2008-05-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,7.95,0.19
10225,2008-05-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,8.9,0.21
10247,2008-05-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.23
10271,2008-06-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,4.26,0.1
10280,2008-06-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,9.12,0.21
10305,2008-06-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.07,0.21
10326,2008-06-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.23
10350,2008-07-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.72,0.13
10359,2008-07-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.02,0.23
10384,2008-07-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.98,0.23
10406,2008-07-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.7,0.25
10430,2008-08-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.5,0.15
10439,2008-08-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.35,0.29
10464,2008-08-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.4,0.22
10486,2008-08-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.15,0.24
10510,2008-09-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,6.05,0.13
10519,2008-09-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.24,0.27
10543,2008-09-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.23,0.2
10565,2008-09-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,12.09,0.26
10589,2008-10-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.1
10598,2008-10-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.7,0.26
10622,2008-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,9.0,0.19
10644,2008-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,10.9,0.22
10668,2008-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,5.0,0.1
10677,2008-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.95,0.22
