date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
2020-12-15,Tamil Nadu,Tirunelveli Kattabo,Tirunelveli,8.71,77.75,cereals and tubers,Potatoes,KG,actual,INR,43.0,0.58
2020-12-15,Tamil Nadu,Vellore,Vellore,12.914,79.1,cereals and tubers,Potatoes,KG,actual,INR,44.11,0.6
2020-12-15,Telangana,Adilabad,Adilabad,19.67,78.56,cereals and tubers,Potatoes,KG,actual,INR,48.84,0.66
2020-12-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,39.13,0.53
2020-12-15,Telangana,Karimnagar,Karimnagar,18.44,79.1,cereals and tubers,Potatoes,KG,actual,INR,41.0,0.56
2020-12-15,Telangana,Mahbubnagar,Jadcherla,16.77,78.1,cereals and tubers,Potatoes,KG,actual,INR,47.23,0.64
2020-12-15,Telangana,Nalgonda,Suryapet,17.14,79.6,cereals and tubers,Potatoes,KG,actual,INR,46.26,0.63
2020-12-15,Telangana,Warangal,Warangal,17.97,79.6,cereals and tubers,Potatoes,KG,actual,INR,35.94,0.49
2020-12-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,43.17,0.59
2020-12-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,26.27,0.36
2020-12-15,Uttar Pradesh,Gorakhpur,Gorakhpur,26.77,83.4,cereals and tubers,Potatoes,KG,actual,INR,27.88,0.38
2020-12-15,Uttar Pradesh,Jhansi,Jhansi,25.45,78.56,cereals and tubers,Potatoes,KG,actual,INR,24.24,0.33
2020-12-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,39.23,0.53
2020-12-15,Uttar Pradesh,Kaushambi,Allahabad,25.45,81.9,cereals and tubers,Potatoes,KG,actual,INR,41.92,0.57
2020-12-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,26.92,0.37
2020-12-15,Uttar Pradesh,Meerut,Meerut,29.0,77.7,cereals and tubers,Potatoes,KG,actual,INR,26.35,0.36
2020-12-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,27.85,0.38
2020-12-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,41.86,0.57
2020-12-15,Uttarakhand,Haridwar,Haridwar,29.95,78.2,cereals and tubers,Potatoes,KG,actual,INR,46.07,0.63
2020-12-15,Uttarakhand,Naini Tal,Haldwani,29.22,79.5,cereals and tubers,Potatoes,KG,actual,INR,39.11,0.53
2020-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98,79.44,cereals and tubers,Potatoes,KG,actual,INR,36.07,0.49
2020-12-15,West Bengal,Birbhum,Rampurhat,24.17,87.75,cereals and tubers,Potatoes,KG,actual,INR,30.2,0.41
2020-12-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,38.0,0.52
2020-12-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,27.03,0.37
2020-12-15,West Bengal,Maldah,Malda,25.02,88.1,cereals and tubers,Potatoes,KG,actual,INR,29.67,0.4
2020-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.64,88.1,cereals and tubers,Potatoes,KG,actual,INR,36.04,0.49
2020-12-15,West Bengal,West Midnapore,Kharagpur,22.34,87.25,cereals and tubers,Potatoes,KG,actual,INR,38.62,0.53
2021-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.914,92.9,cereals and tubers,Potatoes,KG,actual,INR,51.25,0.7
2021-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,43.69,0.6
2021-01-15,Andhra Pradesh,Chittoor,Tirupathi,13.63,79.44,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
2021-01-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,23.29,0.32
2021-01-15,Andhra Pradesh,Kurnool,Kurnool,15.83,78.06,cereals and tubers,Potatoes,KG,actual,INR,34.75,0.48
2021-01-15,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,17.69,83.2,cereals and tubers,Potatoes,KG,actual,INR,17.38,0.24
2021-01-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
2021-01-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,14.41,0.2
2021-01-15,Bihar,Darbhanga,Darbhanga,26.16,85.9,cereals and tubers,Potatoes,KG,actual,INR,15.79,0.22
2021-01-15,Bihar,Gaya,Bihar_Gaya,24.8,85.0,cereals and tubers,Potatoes,KG,actual,INR,18.0,0.25
2021-01-15,Bihar,Muzaffarpur,Muzzafarpur,26.12,85.4,cereals and tubers,Potatoes,KG,actual,INR,15.7,0.21
2021-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,15.48,0.21
2021-01-15,Bihar,Purnia,Purnia,25.78,87.5,cereals and tubers,Potatoes,KG,actual,INR,14.43,0.2
2021-01-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,14.93,0.2
2021-01-15,Chhattisgarh,Bastar,Jagdalpur,19.08,82.0,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
2021-01-15,Chhattisgarh,Bilaspur,Bilaspur,22.08,82.1,cereals and tubers,Potatoes,KG,actual,INR,34.67,0.47
2021-01-15,Chhattisgarh,Durg,Durg,21.2,81.3,cereals and tubers,Potatoes,KG,actual,INR,24.57,0.34
2021-01-15,Chhattisgarh,Surguja,Ambikapur,23.12,83.2,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
2021-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,19.8,0.27
2021-01-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,33.0,0.45
2021-01-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,31.77,0.43
2021-01-15,Gujarat,Kachchh,Bhuj,23.25,69.7,cereals and tubers,Potatoes,KG,actual,INR,21.95,0.3
2021-01-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,22.38,0.31
2021-01-15,Gujarat,Surat,Surat,21.17,72.8,cereals and tubers,Potatoes,KG,actual,INR,28.33,0.39
2021-01-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,14.45,0.2
2021-01-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,19.38,0.27
2021-01-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,15.24,0.21
2021-01-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.34
2021-01-15,Himachal Pradesh,Kangra,Dharamshala,32.22,76.3,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
2021-01-15,Himachal Pradesh,Mandi,Mandi,31.72,76.94,cereals and tubers,Potatoes,KG,actual,INR,26.87,0.37
2021-01-15,Himachal Pradesh,Shimla,Shimla,31.11,77.2,cereals and tubers,Potatoes,KG,actual,INR,19.43,0.27
2021-01-15,Himachal Pradesh,Solan,Solan,30.9,77.1,cereals and tubers,Potatoes,KG,actual,INR,16.97,0.23
2021-01-15,Himachal Pradesh,Una,Una,31.47,76.25,cereals and tubers,Potatoes,KG,actual,INR,11.5,0.16
2021-01-15,Jharkhand,Ranchi,Ranchi,23.34,85.3,cereals and tubers,Potatoes,KG,actual,INR,20.73,0.28
2021-01-15,Karnataka,Bangalore Urban,Bengaluru,12.96,77.56,cereals and tubers,Potatoes,KG,actual,INR,36.2,0.5
2021-01-15,Karnataka,Dakshin Kannad,Mangalore,12.914,74.9,cereals and tubers,Potatoes,KG,actual,INR,33.33,0.46
2021-01-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,47.08,0.64
2021-01-15,Karnataka,Mysore,Mysore,12.3,76.6,cereals and tubers,Potatoes,KG,actual,INR,34.79,0.48
2021-01-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,40.25,0.55
2021-01-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,29.29,0.4
2021-01-15,Kerala,Palakkad,Palakkad,10.766,76.7,cereals and tubers,Potatoes,KG,actual,INR,41.27,0.56
2021-01-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,39.58,0.54
2021-01-15,Kerala,Thrissur,Thrissur,10.53,76.2,cereals and tubers,Potatoes,KG,actual,INR,44.13,0.6
2021-01-15,Kerala,Wayanad,Wayanad,11.7,76.06,cereals and tubers,Potatoes,KG,actual,INR,42.22,0.58
2021-01-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,18.06,0.25
2021-01-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,13.25,0.18
2021-01-15,Madhya Pradesh,Hoshangabad,Hoshangabad,22.75,77.75,cereals and tubers,Potatoes,KG,actual,INR,22.52,0.31
2021-01-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,28.08,0.38
2021-01-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,27.04,0.37
2021-01-15,Madhya Pradesh,Jhabua,Jhabua,22.77,74.56,cereals and tubers,Potatoes,KG,actual,INR,21.5,0.29
2021-01-15,Madhya Pradesh,Rewa,Rewa,24.55,81.3,cereals and tubers,Potatoes,KG,actual,INR,14.77,0.2
2021-01-15,Madhya Pradesh,Sagar,Sagar,23.84,78.75,cereals and tubers,Potatoes,KG,actual,INR,20.38,0.28
2021-01-15,Madhya Pradesh,Shahdol,Shahdol,23.3,81.4,cereals and tubers,Potatoes,KG,actual,INR,18.0,0.25
2021-01-15,Madhya Pradesh,Ujjain,Ujjain,23.17,75.8,cereals and tubers,Potatoes,KG,actual,INR,21.24,0.29
2021-01-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,24.31,0.33
2021-01-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,34.44,0.47
2021-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,31.96,0.44
2021-01-15,Maharashtra,Nashik,Nashik,19.97,73.8,cereals and tubers,Potatoes,KG,actual,INR,36.07,0.49
2021-01-15,Maharashtra,Pune,Maharashtra_Pune,18.52,73.9,cereals and tubers,Potatoes,KG,actual,INR,22.5,0.31
2021-01-15,Manipur,West Imphal,Imphal,24.81,93.94,cereals and tubers,Potatoes,KG,actual,INR,26.67,0.36
2021-01-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,31.73,0.43
2021-01-15,Meghalaya,Jaintia Hills,Jowai,25.45,92.2,cereals and tubers,Potatoes,KG,actual,INR,25.56,0.35
2021-01-15,Meghalaya,West Garo Hills,Tura,25.52,90.2,cereals and tubers,Potatoes,KG,actual,INR,35.58,0.49
2021-01-15,Orissa,Baleshwar,Balasore,21.5,86.94,cereals and tubers,Potatoes,KG,actual,INR,15.12,0.21
2021-01-15,Orissa,Bolangir,Balangir,20.7,83.5,cereals and tubers,Potatoes,KG,actual,INR,19.5,0.27
2021-01-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,15.3,0.21
2021-01-15,Orissa,Ganjam,Berhampur,19.31,84.8,cereals and tubers,Potatoes,KG,actual,INR,23.5,0.32
2021-01-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,17.82,0.24
2021-01-15,Orissa,Koraput,Jeypore,18.86,82.56,cereals and tubers,Potatoes,KG,actual,INR,17.07,0.23
2021-01-15,Orissa,Mayurbhanj,Baripada,21.94,86.75,cereals and tubers,Potatoes,KG,actual,INR,14.54,0.2
2021-01-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,18.09,0.25
2021-01-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,20.27,0.28
2021-01-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,38.64,0.53
2021-01-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,22.8,0.31
2021-01-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,18.4,0.25
2021-01-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,18.4,0.25
2021-01-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,24.29,0.33
2021-01-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
2021-01-15,Rajasthan,Udaipur,Udaipur,24.58,73.7,cereals and tubers,Potatoes,KG,actual,INR,30.0,0.41
2021-01-15,Sikkim,East,Gangtok,27.33,88.6,cereals and tubers,Potatoes,KG,actual,INR,26.53,0.36
2021-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,27.48,0.38
2021-01-15,Tamil Nadu,Coimbatore,Coimbatore,11.016,76.94,cereals and tubers,Potatoes,KG,actual,INR,39.5,0.54
2021-01-15,Tamil Nadu,Cuddalore,Cuddalore,11.75,79.75,cereals and tubers,Potatoes,KG,actual,INR,43.68,0.6
2021-01-15,Tamil Nadu,Dharmapuri,Dharmapuri,12.125,78.2,cereals and tubers,Potatoes,KG,actual,INR,37.48,0.51
2021-01-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,39.38,0.54
2021-01-15,Tamil Nadu,Ramanathapuram,Ramanathapuram,9.37,78.8,cereals and tubers,Potatoes,KG,actual,INR,44.25,0.61
2021-01-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,36.19,0.5
2021-01-15,Tamil Nadu,Tirunelveli Kattabo,Tirunelveli,8.71,77.75,cereals and tubers,Potatoes,KG,actual,INR,33.08,0.45
2021-01-15,Tamil Nadu,Vellore,Vellore,12.914,79.1,cereals and tubers,Potatoes,KG,actual,INR,38.0,0.52
2021-01-15,Telangana,Adilabad,Adilabad,19.67,78.56,cereals and tubers,Potatoes,KG,actual,INR,35.08,0.48
2021-01-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,29.96,0.41
2021-01-15,Telangana,Karimnagar,Karimnagar,18.44,79.1,cereals and tubers,Potatoes,KG,actual,INR,28.5,0.39
2021-01-15,Telangana,Mahbubnagar,Jadcherla,16.77,78.1,cereals and tubers,Potatoes,KG,actual,INR,35.9,0.49
2021-01-15,Telangana,Nalgonda,Suryapet,17.14,79.6,cereals and tubers,Potatoes,KG,actual,INR,28.83,0.39
2021-01-15,Telangana,Warangal,Warangal,17.97,79.6,cereals and tubers,Potatoes,KG,actual,INR,28.94,0.4
2021-01-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,21.35,0.29
2021-01-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.21
2021-01-15,Uttar Pradesh,Gorakhpur,Gorakhpur,26.77,83.4,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
2021-01-15,Uttar Pradesh,Jhansi,Jhansi,25.45,78.56,cereals and tubers,Potatoes,KG,actual,INR,17.5,0.24
2021-01-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,35.0,0.48
2021-01-15,Uttar Pradesh,Kaushambi,Allahabad,25.45,81.9,cereals and tubers,Potatoes,KG,actual,INR,19.33,0.26
2021-01-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,17.0,0.23
2021-01-15,Uttar Pradesh,Meerut,Meerut,29.0,77.7,cereals and tubers,Potatoes,KG,actual,INR,15.5,0.21
2021-01-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,17.33,0.24
2021-01-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,24.82,0.34
2021-01-15,Uttarakhand,Haridwar,Haridwar,29.95,78.2,cereals and tubers,Potatoes,KG,actual,INR,28.9,0.4
2021-01-15,Uttarakhand,Naini Tal,Haldwani,29.22,79.5,cereals and tubers,Potatoes,KG,actual,INR,25.43,0.35
2021-01-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98,79.44,cereals and tubers,Potatoes,KG,actual,INR,23.48,0.32
2021-01-15,West Bengal,Birbhum,Rampurhat,24.17,87.75,cereals and tubers,Potatoes,KG,actual,INR,21.67,0.3
2021-01-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,23.88,0.33
2021-01-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,13.94,0.19
2021-01-15,West Bengal,Maldah,Malda,25.02,88.1,cereals and tubers,Potatoes,KG,actual,INR,15.39,0.21
2021-01-15,West Bengal,Uttar Dinajpur,Raiganj,25.64,88.1,cereals and tubers,Potatoes,KG,actual,INR,12.08,0.17
2021-01-15,West Bengal,West Midnapore,Kharagpur,22.34,87.25,cereals and tubers,Potatoes,KG,actual,INR,19.93,0.27
2021-02-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.914,92.9,cereals and tubers,Potatoes,KG,actual,INR,38.75,0.53
2021-02-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,36.19,0.5
2021-02-15,Andhra Pradesh,Chittoor,Tirupathi,13.63,79.44,cereals and tubers,Potatoes,KG,actual,INR,41.2,0.57
2021-02-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
2021-02-15,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,17.69,83.2,cereals and tubers,Potatoes,KG,actual,INR,15.7,0.22
2021-02-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,14.16,0.19
2021-02-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.14
2021-02-15,Bihar,Darbhanga,Darbhanga,26.16,85.9,cereals and tubers,Potatoes,KG,actual,INR,12.86,0.18
2021-02-15,Bihar,Gaya,Bihar_Gaya,24.8,85.0,cereals and tubers,Potatoes,KG,actual,INR,13.8,0.19
2021-02-15,Bihar,Muzaffarpur,Muzzafarpur,26.12,85.4,cereals and tubers,Potatoes,KG,actual,INR,13.07,0.18
2021-02-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.21
2021-02-15,Bihar,Purnia,Purnia,25.78,87.5,cereals and tubers,Potatoes,KG,actual,INR,13.04,0.18
2021-02-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,12.5,0.17
2021-02-15,Chhattisgarh,Bilaspur,Bilaspur,22.08,82.1,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.19
2021-02-15,Chhattisgarh,Durg,Durg,21.2,81.3,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.34
2021-02-15,Chhattisgarh,Surguja,Ambikapur,23.12,83.2,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
2021-02-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,15.89,0.22
2021-02-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,27.4,0.38
2021-02-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,38.0,0.52
2021-02-15,Gujarat,Kachchh,Bhuj,23.25,69.7,cereals and tubers,Potatoes,KG,actual,INR,22.0,0.3
2021-02-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,19.8,0.27
2021-02-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,12.74,0.17
2021-02-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,17.0,0.23
2021-02-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,8.96,0.12
2021-02-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,21.21,0.29
2021-02-15,Himachal Pradesh,Kangra,Dharamshala,32.22,76.3,cereals and tubers,Potatoes,KG,actual,INR,17.5,0.24
2021-02-15,Himachal Pradesh,Mandi,Mandi,31.72,76.94,cereals and tubers,Potatoes,KG,actual,INR,13.54,0.19
2021-02-15,Himachal Pradesh,Shimla,Shimla,31.11,77.2,cereals and tubers,Potatoes,KG,actual,INR,19.75,0.27
2021-02-15,Himachal Pradesh,Solan,Solan,30.9,77.1,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.19
2021-02-15,Himachal Pradesh,Una,Una,31.47,76.25,cereals and tubers,Potatoes,KG,actual,INR,13.18,0.18
2021-02-15,Jharkhand,Bokaro,Bokaro,23.67,86.1,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.19
2021-02-15,Jharkhand,Lohardaga,Lohardaga,23.44,84.7,cereals and tubers,Potatoes,KG,actual,INR,13.0,0.18
2021-02-15,Jharkhand,Ranchi,Ranchi,23.34,85.3,cereals and tubers,Potatoes,KG,actual,INR,17.37,0.24
2021-02-15,Jharkhand,Sahibganj,Sahibganj,25.25,87.6,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.14
2021-02-15,Karnataka,Bangalore Urban,Bengaluru,12.96,77.56,cereals and tubers,Potatoes,KG,actual,INR,28.2,0.39
2021-02-15,Karnataka,Dakshin Kannad,Mangalore,12.914,74.9,cereals and tubers,Potatoes,KG,actual,INR,24.54,0.34
2021-02-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,26.08,0.36
2021-02-15,Karnataka,Mysore,Mysore,12.3,76.6,cereals and tubers,Potatoes,KG,actual,INR,27.05,0.37
2021-02-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,32.61,0.45
2021-02-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,27.65,0.38
2021-02-15,Kerala,Palakkad,Palakkad,10.766,76.7,cereals and tubers,Potatoes,KG,actual,INR,30.36,0.42
2021-02-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,31.0,0.43
2021-02-15,Kerala,Thrissur,Thrissur,10.53,76.2,cereals and tubers,Potatoes,KG,actual,INR,35.57,0.49
2021-02-15,Kerala,Wayanad,Wayanad,11.7,76.06,cereals and tubers,Potatoes,KG,actual,INR,33.76,0.46
2021-02-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,17.89,0.25
2021-02-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,11.68,0.16
2021-02-15,Madhya Pradesh,Hoshangabad,Hoshangabad,22.75,77.75,cereals and tubers,Potatoes,KG,actual,INR,18.32,0.25
2021-02-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,19.46,0.27
2021-02-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,17.84,0.24
2021-02-15,Madhya Pradesh,Jhabua,Jhabua,22.77,74.56,cereals and tubers,Potatoes,KG,actual,INR,19.52,0.27
2021-02-15,Madhya Pradesh,Rewa,Rewa,24.55,81.3,cereals and tubers,Potatoes,KG,actual,INR,11.21,0.15
2021-02-15,Madhya Pradesh,Sagar,Sagar,23.84,78.75,cereals and tubers,Potatoes,KG,actual,INR,15.82,0.22
2021-02-15,Madhya Pradesh,Shahdol,Shahdol,23.3,81.4,cereals and tubers,Potatoes,KG,actual,INR,12.33,0.17
2021-02-15,Madhya Pradesh,Ujjain,Ujjain,23.17,75.8,cereals and tubers,Potatoes,KG,actual,INR,28.39,0.39
2021-02-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,22.81,0.31
2021-02-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,23.45,0.32
2021-02-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,31.96,0.44
2021-02-15,Maharashtra,Nashik,Nashik,19.97,73.8,cereals and tubers,Potatoes,KG,actual,INR,23.65,0.32
2021-02-15,Manipur,West Imphal,Imphal,24.81,93.94,cereals and tubers,Potatoes,KG,actual,INR,18.13,0.25
2021-02-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,27.95,0.38
2021-02-15,Meghalaya,Jaintia Hills,Jowai,25.45,92.2,cereals and tubers,Potatoes,KG,actual,INR,17.5,0.24
2021-02-15,Meghalaya,West Garo Hills,Tura,25.52,90.2,cereals and tubers,Potatoes,KG,actual,INR,21.54,0.3
2021-02-15,Mizoram,Aizawl,Aizawl,23.72,92.7,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.34
2021-02-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,16.33,0.22
2021-02-15,Orissa,Baleshwar,Balasore,21.5,86.94,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.14
2021-02-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,10.8,0.15
2021-02-15,Orissa,Ganjam,Berhampur,19.31,84.8,cereals and tubers,Potatoes,KG,actual,INR,12.44,0.17
2021-02-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,11.29,0.15
2021-02-15,Orissa,Koraput,Jeypore,18.86,82.56,cereals and tubers,Potatoes,KG,actual,INR,12.74,0.17
2021-02-15,Orissa,Mayurbhanj,Baripada,21.94,86.75,cereals and tubers,Potatoes,KG,actual,INR,10.19,0.14
2021-02-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,12.63,0.17
